,Title,Location,reviewees,reviewers,reviews,ratings
88,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Chad,Fantastic centralized location. Warm welcoming space with minimal street noise. Hosts responded quickly to questions and provided a lot of detailed information regarding local attractions and recommendations on places to eat and drink. Would definitely book again.,5
89,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Doris,Dunc and Dee are extraordinary hosts. They will make you feel very welcome! The location cannot be beat! They are prompt responders!,5
90,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,David,Perfect location and the hosts couldn’t be nicer. Absolutely would stay here again.,5
91,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Sean,Great location and awesome hosts! Their list of local recommendations is the best. So many different options and each one is 10/10!,4
92,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Sharon,"The apartment is exceptionally well-located to major attractions, a variety of pubs, restaurants and shopping. We appreciated all of the thoughtful touches and amenities, including the homemade shortbread cookies! The apartment was very comfortable and well-equipped for our stay. I’d definitely recommend staying at Dunc and Dee’s apartment.",5
93,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Ashley,"Dunc and Dee’s flat is an absolutely wonderful place to stay in Edinburgh. It’s decorated beautifully and stocked with everything you need. The kitchen and bathroom are updated and very nice. The living room is spacious and a great place to relax after a day of sightseeing. The flat is walking distance from the train station, and very close to a lot of the sights and restaurants of Edinburgh. You can’t ask for a better location, cooler flat, or more gracious hosts- this place has it all. We loved staying here and exploring the city.",5
94,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Greg,"Convenient, clean space near the Royal Mile.  Host were very responsive and helpful!",5
95,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Sarah,This is a cute and comfortable apartment. It's in a great location and Dee and Duncan offer great tips and suggestions. I highly recommend staying here!,5
96,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Kelsie,We loved this chic apartment just steps from the royal mile! The apartment is the perfect size for me and my best friend. Adorable space and everything you need and more. Complete with their Netflix login and a long list of recommendations on the best spots nearby! Our favorite meals from our week stay were from their list of recommendations! We loved everything about our stay!,5
97,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Michael,"Great flat in a fantastic location! So close to all the sights along the Royal Mile as well as restaurants and pubs.  Flat was very clean and comfortable.  Great view out the front windows and quiet bedroom in the back. All newly renovated bathroom with great water pressure and plenty of hot water.  Many many thoughtful touches and amenities, including some delicious home made shortbread.  Communication was excellent, especially with our delayed arrival. Only wish we had more nights to spend in Edinburgh!",5
98,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Emily,"Very clean, excellent location, cozy, comfortable, bed was comfortable, enough kitchen space if you want to make a few meals, great view out the windows— you can see the goings-on of the old town area, but we never got bothered by any noise, very nice! Thank you to excellent hosts!",5
99,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Rafael,Dunc & Dee's was a perfect place is an amazing location. Near everything you may want to see and the amenities provided were perfect. The apartment was cozy and they made me feel welcomed right from the start. No hassle and super friendly. I would definitely use them again on any future trips and would highly recommend them to anyone!,5
100,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Mark,This apartment is so close to everything in the old town. Great recommendations for restaurants and things to see.,5
101,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Kelly,Wonderful location with excellent recommendations! They went out of the way to have a Prosecco and some snacks waiting for us on arrival which was very sweet of them! We enjoyed our stay!,5
102,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Brad,D & D’s place is in a great location! We walked everywhere from the front door and to points of interest in minutes. They hosts were extremely helpful in offering tips and advice for local restaurants etc! We would definitely stay there again. The apartment is up (2) flights of stairs for those of you traveling with excess baggage. :),5
103,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Brandy,"Highly recommend this apartment. Communication was great and the hospitality was top notch. The location was perfect, allowing us to walk to everything we had planned.",5
104,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Ginger,Lovely clean apartment well situated near many attractions in Edinburgh.,5
105,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Rebekah,"Definitely superhosts! In every review I saw, guests rave about the shortbread cookies and for good reason! From the location to the stylish space to the special touches and local recommendations, this is one of the best Airbnb’s I’ve ever stayed in.. and don’t get me started on the shower- it was amazing. I highly recommend and I hope I can return for another visit.",5
106,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Patricia,"We loved our stay at Dunc and Dee's place. Location could not be better, and it was perfect for a couple travelling with a child (2yo). They provided a travel crib for us, and we had everything we needed in a comfy space. Dee's homemade shortbread is SO good.",5
107,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Nadine,"We enjoyed our stay very much. The location as everyone pointed out was terrific. The place is a bit smaller than expected but served us well regardless. Dunc & Dee even had shortbread, and some milk, and coffee for us in the fridge which was fantastic!",3
108,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Brandon,Very pleasant place to stay and helpful hosts. Also an excellent value.,5
109,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Kara,"My sister and I spent three days at Dunc & Dee’s Place. We could not have asked for better hosts. They were so efficient and so quick to respond to us and explain things. The apartment was amazing. It was beyond clean and their were plenty of amenities. There were towels for both of us to use, soap, shampoo and conditioner, plenty of toilet paper, etc. We were so pleased with the Prosecco in the fridge and unlimited amounts of tea and coffee. It truly made our trip special. They also had a clipboard for us which gave multiple tips and information. We really appreciated it. The room was spacious and clean. Our favorite part was the Netflix channel on the tv. Some days we didn’t even want to leave the room! We could not have asked for a better location either. We were in walking distance of everything important (touristy things). We were so sad to leave our trip. If we ever go back we will 100% stay with dunc and Dee again. Amazing hosts and an amazing apartment!!!",5
110,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Carrie,Had a great stay in Edinburgh.  Hosts are very quick to respond to any questions.  Their flat is very clean and in a great location.,4
111,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Tom,"I will just echo majority of reviews saying Dunc & Dee's place is great. Honestly, I can't complain about anything and that's unusual for me. Great place and location. Superb communication. Definitely would stay again.",5
112,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Cyndi,We found Dunc & Dee's place to be perfect for our week in Edinburgh.  It was an easy walk to the things we wanted to do and also accessible to public transportation.  There are lots of restaurant options close by and grocery stores were easy to get to. The apartment was very clean and well equipped.  It was great to have a washing machine so we didn't have to pack as much.  There was a lot of street noise in the living room area until very late at night but the bedroom was away from the street and quieter.  Check-in was easy and Dunc and Dee answered all our questions quickly.  Bed was comfortable and the shower had good water pressure and plentiful hot water.,5
