,Title,Location,reviewees,reviewers,reviews,ratings
93,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Ashley,dunc and dee s flat is an absolutely wonderful place to stay in edinburgh  it s decorated beautifully and stocked with everything you need  the kitchen and bathroom are updated and very nice  the living room is spacious and a great place to relax after a day of sightseeing  the flat is walking distance from the train station  and very close to a lot of the sights and restaurants of edinburgh  you can t ask for a better location  cooler flat  or more gracious hosts  this place has it all  we loved staying here and exploring the city ,5
94,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Greg,convenient  clean space near the royal mile   host were very responsive and helpful ,5
95,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Sarah,this is a cute and comfortable apartment  it s in a great location and dee and duncan offer great tips and suggestions  i highly recommend staying here ,5
96,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Kelsie,we loved this chic apartment just steps from the royal mile  the apartment is the perfect size for me and my best friend  adorable space and everything you need and more  complete with their netflix login and a long list of recommendations on the best spots nearby  our favorite meals from our week stay were from their list of recommendations  we loved everything about our stay ,5
97,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Michael,great flat in a fantastic location  so close to all the sights along the royal mile as well as restaurants and pubs   flat was very clean and comfortable   great view out the front windows and quiet bedroom in the back  all newly renovated bathroom with great water pressure and plenty of hot water   many many thoughtful touches and amenities  including some delicious home made shortbread   communication was excellent  especially with our delayed arrival  only wish we had more nights to spend in edinburgh ,5
98,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Emily,very clean  excellent location  cozy  comfortable  bed was comfortable  enough kitchen space if you want to make a few meals  great view out the windows  you can see the goings on of the old town area  but we never got bothered by any noise  very nice  thank you to excellent hosts ,5
99,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Rafael,dunc   dee s was a perfect place is an amazing location  near everything you may want to see and the amenities provided were perfect  the apartment was cozy and they made me feel welcomed right from the start  no hassle and super friendly  i would definitely use them again on any future trips and would highly recommend them to anyone ,5
100,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Mark,this apartment is so close to everything in the old town  great recommendations for restaurants and things to see ,5
101,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Kelly,wonderful location with excellent recommendations  they went out of the way to have a prosecco and some snacks waiting for us on arrival which was very sweet of them  we enjoyed our stay ,5
102,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Brad,d   d s place is in a great location  we walked everywhere from the front door and to points of interest in minutes  they hosts were extremely helpful in offering tips and advice for local restaurants etc  we would definitely stay there again  the apartment is up     flights of stairs for those of you traveling with excess baggage    ,5
103,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Brandy,highly recommend this apartment  communication was great and the hospitality was top notch  the location was perfect  allowing us to walk to everything we had planned ,5
104,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Ginger,lovely clean apartment well situated near many attractions in edinburgh ,5
105,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Rebekah,definitely superhosts  in every review i saw  guests rave about the shortbread cookies and for good reason  from the location to the stylish space to the special touches and local recommendations  this is one of the best airbnb s i ve ever stayed in   and don t get me started on the shower  it was amazing  i highly recommend and i hope i can return for another visit ,5
106,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Patricia,we loved our stay at dunc and dee s place  location could not be better  and it was perfect for a couple travelling with a child   yo   they provided a travel crib for us  and we had everything we needed in a comfy space  dee s homemade shortbread is so good ,5
107,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Nadine,we enjoyed our stay very much  the location as everyone pointed out was terrific  the place is a bit smaller than expected but served us well regardless  dunc   dee even had shortbread  and some milk  and coffee for us in the fridge which was fantastic ,3
108,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Brandon,very pleasant place to stay and helpful hosts  also an excellent value ,5
109,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Kara,my sister and i spent three days at dunc   dee s place  we could not have asked for better hosts  they were so efficient and so quick to respond to us and explain things  the apartment was amazing  it was beyond clean and their were plenty of amenities  there were towels for both of us to use  soap  shampoo and conditioner  plenty of toilet paper  etc  we were so pleased with the prosecco in the fridge and unlimited amounts of tea and coffee  it truly made our trip special  they also had a clipboard for us which gave multiple tips and information  we really appreciated it  the room was spacious and clean  our favorite part was the netflix channel on the tv  some days we didn t even want to leave the room  we could not have asked for a better location either  we were in walking distance of everything important  touristy things   we were so sad to leave our trip  if we ever go back we will 100  stay with dunc and dee again  amazing hosts and an amazing apartment   ,5
110,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Carrie,had a great stay in edinburgh   hosts are very quick to respond to any questions   their flat is very clean and in a great location ,4
111,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Tom,i will just echo majority of reviews saying dunc   dee s place is great  honestly  i can t complain about anything and that s unusual for me  great place and location  superb communication  definitely would stay again ,5
112,Walk the Royal Mile from an Artsy Flat," Flats for Rent in Edinburgh, City of Edinburgh, United Kingdom ",Dunc & Dee,Cyndi,we found dunc   dee s place to be perfect for our week in edinburgh   it was an easy walk to the things we wanted to do and also accessible to public transportation   there are lots of restaurant options close by and grocery stores were easy to get to  the apartment was very clean and well equipped   it was great to have a washing machine so we didn t have to pack as much   there was a lot of street noise in the living room area until very late at night but the bedroom was away from the street and quieter   check in was easy and dunc and dee answered all our questions quickly   bed was comfortable and the shower had good water pressure and plentiful hot water ,5
